Id,Label
8798,1
8799,3
8800,9
8801,2
8802,1
8803,3
8804,4
8805,4
8806,1
8807,3
8808,3
8809,0
8810,6
8811,2
8812,0
8813,3
8814,6
8815,4
8816,2
8817,4
8818,4
8819,4
8820,3
8821,8
8822,6
8823,1
8824,4
8825,0
8826,3
8827,6
8828,0
8829,0
8830,8
8831,4
8832,4
8833,0
8834,1
8835,0
8836,4
8837,8
8838,8
8839,3
8840,3
8841,1
8842,4
8843,3
8844,0
8845,2
8846,9
8847,4
8848,2
8849,6
8850,3
8851,1
8852,8
8853,3
8854,3
8855,9
8856,8
8857,6
8858,0
8859,1
8860,4
8861,3
8862,1
8863,4
8864,3
8865,9
8866,6
8867,0
8868,8
8869,4
8870,3
8871,4
8872,4
8873,0
8874,8
8875,1
8876,4
8877,6
8878,8
8879,4
8880,3
8881,8
8882,3
8883,4
8884,0
8885,1
8886,0
8887,4
8888,4
8889,9
8890,2
8891,9
8892,6
8893,0
8894,6
8895,3
8896,3
8897,3
8898,0
8899,4
8900,0
8901,9
8902,6
8903,2
8904,3
8905,2
8906,9
8907,4
8908,4
8909,3
8910,3
8911,6
8912,8
8913,4
8914,1
8915,9
8916,3
8917,4
8918,9
8919,2
8920,6
8921,8
8922,6
8923,0
8924,4
8925,9
8926,3
8927,2
8928,4
8929,8
8930,4
8931,3
8932,4
8933,1
8934,9
8935,4
8936,0
8937,9
8938,3
8939,0
8940,3
8941,1
8942,8
8943,3
8944,4
8945,2
8946,4
8947,3
8948,4
8949,4
8950,4
8951,6
8952,8
8953,3
8954,3
8955,8
8956,9
8957,3
8958,9
8959,9
8960,0
8961,3
8962,6
8963,0
8964,6
8965,3
8966,3
8967,3
8968,3
8969,4
8970,4
8971,4
8972,1
8973,6
8974,2
8975,3
8976,2
8977,8
8978,3
8979,2
8980,3
8981,3
8982,2
8983,6
8984,4
8985,9
8986,4
8987,9
8988,4
8989,6
8990,3
8991,4
8992,4
8993,3
8994,8
8995,8
8996,8
8997,3
8998,4
8999,8
9000,6
9001,4
9002,2
9003,6
9004,3
9005,4
9006,4
9007,9
9008,4
9009,4
9010,4
9011,3
9012,1
9013,3
9014,8
9015,4
9016,3
9017,1
9018,4
9019,0
9020,6
9021,3
9022,3
9023,8
9024,6
9025,4
9026,3
9027,0
9028,2
9029,4
9030,2
9031,4
9032,8
9033,2
9034,8
9035,3
9036,6
9037,9
9038,8
9039,6
9040,1
9041,4
9042,1
9043,3
9044,8
9045,8
9046,4
9047,3
9048,2
9049,3
9050,0
9051,4
9052,0
9053,3
9054,4
9055,9
9056,3
9057,4
9058,4
9059,0
9060,4
9061,2
9062,6
9063,8
9064,8
9065,6
9066,8
9067,2
9068,9
9069,0
9070,2
9071,4
9072,4
9073,2
9074,0
9075,3
9076,0
9077,4
9078,3
9079,2
9080,1
9081,2
9082,8
9083,4
9084,2
9085,6
9086,3
9087,0
9088,8
9089,4
9090,3
9091,2
9092,2
9093,4
9094,3
9095,6
9096,9
9097,0
9098,4
9099,8
9100,0
9101,4
9102,3
9103,3
9104,3
9105,1
9106,8
9107,3
9108,8
9109,3
9110,4
9111,2
9112,3
9113,8
9114,4
9115,4
9116,9
9117,4
9118,4
9119,4
9120,2
9121,2
9122,9
9123,3
9124,4
9125,4
9126,4
9127,9
9128,1
9129,4
9130,6
9131,8
9132,3
9133,4
9134,3
9135,9
9136,4
9137,3
9138,6
9139,4
9140,4
9141,3
9142,8
9143,4
9144,2
9145,4
9146,3
9147,4
9148,9
9149,3
9150,6
9151,0
9152,8
9153,3
9154,4
9155,6
9156,3
9157,3
9158,3
9159,3
9160,3
9161,9
9162,6
9163,4
9164,4
9165,4
9166,3
9167,3
9168,3
9169,4
9170,8
9171,4
9172,8
9173,9
9174,3
9175,3
9176,0
9177,3
9178,1
9179,9
9180,9
9181,2
9182,4
9183,3
9184,3
9185,3
9186,8
9187,1
9188,8
9189,4
9190,8
9191,4
9192,4
9193,3
9194,4
9195,1
9196,8
9197,1
9198,3
9199,2
9200,9
9201,1
9202,0
9203,2
9204,3
9205,4
9206,4
9207,9
9208,9
9209,4
9210,4
9211,1
9212,4
9213,1
9214,4
9215,9
9216,6
9217,2
9218,3
9219,2
9220,6
9221,8
9222,6
9223,3
9224,3
9225,3
9226,2
9227,4
9228,3
9229,3
9230,3
9231,4
9232,8
9233,0
9234,0
9235,6
9236,8
9237,4
9238,3
9239,8
9240,3
9241,3
9242,3
9243,2
9244,2
9245,3
9246,3
9247,3
9248,4
9249,2
9250,3
9251,4
9252,8
9253,4
9254,4
9255,9
9256,8
9257,8
9258,1
9259,0
9260,3
9261,3
9262,0
9263,1
9264,3
9265,6
9266,4
9267,9
9268,2
9269,3
9270,0
9271,6
9272,4
9273,9
9274,6
9275,8
9276,9
9277,2
9278,4
9279,0
9280,8
9281,9
9282,9
9283,9
9284,6
9285,1
9286,3
9287,4
9288,3
9289,0
9290,6
9291,9
9292,4
9293,4
9294,8
9295,3
9296,3
9297,2
9298,6
9299,4
9300,1
9301,6
9302,1
9303,6
9304,0
9305,8
9306,9
9307,1
9308,1
9309,9
9310,0
9311,1
9312,4
9313,3
9314,0
9315,4
9316,3
9317,4
9318,8
9319,4
9320,3
9321,0
9322,4
9323,3
9324,4
9325,4
9326,4
9327,0
9328,8
9329,4
9330,4
9331,3
9332,8
9333,0
9334,2
9335,3
9336,1
9337,0
9338,4
9339,9
9340,3
9341,9
9342,2
9343,6
9344,9
9345,3
9346,4
9347,1
9348,1
9349,8
9350,2
9351,9
9352,9
9353,0
9354,4
9355,1
9356,4
9357,8
9358,4
9359,4
9360,0
9361,4
9362,3
9363,3
9364,4
9365,2
9366,0
9367,3
9368,4
9369,4
9370,6
9371,4
9372,8
9373,4
9374,9
9375,4
9376,3
9377,8
9378,2
9379,0
9380,9
9381,8
9382,3
9383,8
9384,8
9385,2
9386,6
9387,8
9388,0
9389,0
9390,3
9391,6
9392,4
9393,3
9394,2
9395,9
9396,1
9397,3
9398,3
9399,4
9400,4
9401,2
9402,3
9403,6
9404,3
9405,2
9406,3
9407,1
9408,2
9409,0
9410,8
9411,3
9412,3
9413,4
9414,3
9415,8
9416,2
9417,4
9418,4
9419,2
9420,3
9421,4
9422,3
9423,4
9424,4
9425,2
9426,0
9427,0
9428,9
9429,4
9430,8
9431,4
9432,4
9433,4
9434,9
9435,3
9436,9
9437,2
9438,3
9439,4
9440,3
9441,3
9442,9
9443,2
9444,1
9445,4
9446,8
9447,3
9448,3
9449,3
9450,4
9451,8
9452,3
9453,3
9454,3
9455,4
9456,8
9457,9
9458,6
9459,9
9460,8
9461,4
9462,8
9463,3
9464,9
9465,2
9466,8
9467,3
9468,8
9469,6
9470,1
9471,9
9472,4
9473,3
9474,4
9475,0
9476,4
9477,0
9478,3
9479,9
9480,0
9481,3
9482,8
9483,9
9484,8
9485,4
9486,3
9487,3
9488,1
9489,0
9490,9
9491,1
9492,4
9493,8
9494,3
9495,6
9496,4
9497,0
9498,4
9499,9
9500,8
9501,3
9502,4
9503,8
9504,9
9505,4
9506,4
9507,8
9508,8
9509,3
9510,3
9511,4
9512,4
9513,9
9514,4
9515,3
9516,9
9517,1
9518,3
9519,1
9520,9
9521,3
9522,1
9523,4
9524,6
9525,3
9526,4
9527,3
9528,2
9529,9
9530,3
9531,3
9532,9
9533,3
9534,1
9535,2
9536,6
9537,0
9538,8
9539,8
9540,3
9541,4
9542,4
9543,3
9544,0
9545,9
9546,3
9547,4
9548,6
9549,6
9550,4
9551,3
9552,4
9553,4
9554,0
9555,9
9556,3
9557,3
9558,6
9559,3
9560,1
9561,0
9562,9
9563,6
9564,3
9565,4
9566,8
9567,0
9568,3
9569,3
9570,4
9571,0
9572,4
9573,8
9574,4
9575,4
9576,4
9577,8
9578,9
9579,4
9580,0
9581,9
9582,3
9583,3
9584,3
9585,4
9586,1
9587,8
9588,9
9589,8
9590,1
9591,6
9592,3
9593,4
9594,4
9595,4
9596,1
9597,3
9598,6
9599,4
9600,4
9601,6
9602,6
9603,1
9604,4
9605,6
9606,3
9607,2
9608,2
9609,4
9610,4
9611,9
9612,1
9613,3
9614,8
9615,9
9616,9
9617,4
9618,3
9619,2
9620,9
9621,9
9622,9
9623,3
9624,9
9625,8
9626,2
9627,6
9628,0
9629,3
9630,8
9631,1
9632,4
9633,6
9634,4
9635,0
9636,2
9637,2
9638,2
9639,3
9640,1
9641,6
9642,3
9643,4
9644,2
9645,6
9646,2
9647,3
9648,2
9649,4
9650,3
9651,8
9652,4
9653,8
9654,4
9655,0
9656,4
9657,6
9658,4
9659,8
9660,3
9661,3
9662,9
9663,3
9664,2
9665,4
9666,2
9667,3
9668,3
9669,4
9670,9
9671,6
9672,4
9673,9
9674,3
9675,1
9676,4
9677,3
9678,6
9679,4
9680,6
9681,3
9682,3
9683,1
9684,9
9685,2
9686,0
9687,1
9688,2
9689,8
9690,0
9691,8
9692,3
9693,1
9694,4
9695,3
9696,2
9697,1
9698,8
9699,2
9700,1
9701,3
9702,3
9703,3
9704,3
9705,2
9706,4
9707,3
9708,3
9709,6
9710,4
9711,2
9712,9
9713,4
9714,4
9715,8
9716,2
9717,3
9718,4
9719,3
9720,2
9721,2
9722,3
9723,8
9724,3
9725,8
9726,3
9727,1
9728,0
9729,1
9730,9
9731,3
9732,9
9733,1
9734,4
9735,3
9736,8
9737,8
9738,1
9739,3
9740,6
9741,8
9742,3
9743,1
9744,3
9745,0
9746,4
9747,2
9748,0
9749,3
9750,9
9751,3
9752,8
9753,6
9754,4
9755,6
9756,4
9757,3
9758,2
9759,0
9760,4
9761,0
9762,4
9763,3
9764,8
9765,3
9766,2
9767,4
9768,3
9769,2
9770,4
9771,1
9772,9
9773,6
9774,8
9775,9
9776,0
9777,2
9778,9
9779,0
9780,3
9781,8
9782,8
9783,0
9784,4
9785,2
9786,2
9787,2
9788,2
9789,3
9790,3
9791,4
9792,2
9793,6
9794,9
9795,1
9796,4
9797,4
9798,9
9799,6
9800,8
9801,3
9802,8
9803,0
9804,1
9805,1
9806,4
9807,4
9808,9
9809,9
9810,8
9811,3
9812,0
9813,3
9814,3
9815,6
9816,8
9817,2
9818,6
9819,8
9820,6
9821,6
9822,4
9823,0
9824,8
9825,4
9826,4
9827,4
9828,1
9829,3
9830,9
9831,3
9832,3
9833,3
9834,3
9835,4
9836,2
9837,0
9838,6
9839,4
9840,4
9841,4
9842,3
9843,4
9844,2
9845,4
9846,4
9847,6
9848,2
9849,1
9850,3
9851,8
9852,0
9853,6
9854,9
9855,3
9856,3
9857,8
9858,3
9859,4
9860,2
9861,4
9862,4
9863,0
9864,4
9865,3
9866,3
9867,0
9868,3
9869,4
9870,4
9871,6
9872,3
9873,4
9874,3
9875,6
9876,4
9877,1
9878,3
9879,3
9880,8
9881,3
9882,2
9883,4
9884,9
9885,6
9886,3
9887,3
9888,3
9889,0
9890,3
9891,4
9892,0
9893,0
9894,3
9895,4
9896,3
9897,3
9898,9
9899,0
9900,9
9901,4
9902,3
9903,3
9904,4
9905,3
9906,0
9907,4
9908,8
9909,4
9910,4
9911,2
9912,6
9913,9
9914,4
9915,0
9916,1
9917,6
9918,1
9919,3
9920,3
9921,8
9922,2
9923,8
9924,4
9925,8
9926,4
9927,8
9928,3
9929,3
9930,0
9931,9
9932,4
9933,4
9934,9
9935,3
9936,2
9937,4
9938,3
9939,4
9940,3
9941,4
9942,4
9943,4
9944,0
9945,1
9946,4
9947,3
9948,3
9949,3
9950,3
9951,9
9952,3
9953,1
9954,6
9955,1
9956,3
9957,4
9958,0
9959,3
9960,2
9961,4
9962,3
9963,4
9964,1
9965,8
9966,3
9967,4
9968,2
9969,6
9970,4
9971,8
9972,3
9973,9
9974,4
9975,8
9976,9
9977,3
9978,1
9979,6
9980,6
9981,0
9982,6
9983,4
9984,8
9985,0
9986,8
9987,2
9988,8
9989,3
9990,8
9991,8
9992,3
9993,8
9994,6
9995,3
9996,4
9997,4
9998,0
9999,8
10000,4
