Id,Label
8798,1
8799,5
8800,5
8801,2
8802,1
8803,6
8804,9
8805,9
8806,1
8807,0
8808,7
8809,0
8810,6
8811,2
8812,0
8813,8
8814,6
8815,9
8816,2
8817,9
8818,7
8819,7
8820,3
8821,3
8822,6
8823,1
8824,7
8825,0
8826,5
8827,6
8828,0
8829,0
8830,5
8831,9
8832,1
8833,0
8834,1
8835,0
8836,9
8837,8
8838,8
8839,1
8840,2
8841,1
8842,4
8843,8
8844,0
8845,2
8846,4
8847,7
8848,2
8849,0
8850,8
8851,1
8852,3
8853,8
8854,8
8855,9
8856,8
8857,6
8858,0
8859,1
8860,9
8861,1
8862,1
8863,9
8864,8
8865,9
8866,6
8867,0
8868,8
8869,4
8870,3
8871,9
8872,7
8873,0
8874,1
8875,1
8876,9
8877,6
8878,6
8879,9
8880,8
8881,8
8882,3
8883,8
8884,0
8885,2
8886,0
8887,9
8888,7
8889,5
8890,2
8891,8
8892,0
8893,0
8894,6
8895,8
8896,1
8897,8
8898,0
8899,7
8900,0
8901,9
8902,0
8903,2
8904,3
8905,2
8906,7
8907,9
8908,7
8909,1
8910,6
8911,6
8912,8
8913,9
8914,1
8915,8
8916,3
8917,7
8918,4
8919,2
8920,6
8921,8
8922,6
8923,0
8924,4
8925,2
8926,1
8927,2
8928,7
8929,8
8930,9
8931,3
8932,0
8933,1
8934,8
8935,4
8936,0
8937,4
8938,3
8939,0
8940,5
8941,1
8942,8
8943,3
8944,9
8945,2
8946,7
8947,3
8948,9
8949,9
8950,9
8951,6
8952,0
8953,3
8954,9
8955,8
8956,8
8957,1
8958,5
8959,5
8960,0
8961,4
8962,6
8963,0
8964,9
8965,9
8966,8
8967,6
8968,3
8969,7
8970,4
8971,7
8972,1
8973,6
8974,2
8975,6
8976,2
8977,8
8978,8
8979,2
8980,3
8981,1
8982,2
8983,6
8984,8
8985,7
8986,4
8987,5
8988,2
8989,6
8990,3
8991,3
8992,6
8993,1
8994,8
8995,5
8996,8
8997,7
8998,5
8999,5
9000,6
9001,9
9002,2
9003,6
9004,6
9005,4
9006,9
9007,9
9008,8
9009,4
9010,4
9011,3
9012,1
9013,3
9014,8
9015,7
9016,3
9017,1
9018,9
9019,2
9020,6
9021,4
9022,1
9023,8
9024,6
9025,7
9026,3
9027,0
9028,2
9029,9
9030,2
9031,7
9032,5
9033,6
9034,0
9035,3
9036,6
9037,0
9038,0
9039,6
9040,1
9041,9
9042,1
9043,5
9044,3
9045,8
9046,4
9047,1
9048,2
9049,7
9050,0
9051,7
9052,0
9053,3
9054,4
9055,9
9056,5
9057,7
9058,7
9059,0
9060,9
9061,2
9062,6
9063,8
9064,3
9065,6
9066,5
9067,2
9068,9
9069,0
9070,2
9071,9
9072,4
9073,2
9074,0
9075,3
9076,0
9077,9
9078,3
9079,3
9080,1
9081,2
9082,8
9083,7
9084,6
9085,6
9086,2
9087,0
9088,2
9089,9
9090,1
9091,2
9092,2
9093,7
9094,6
9095,6
9096,5
9097,0
9098,7
9099,3
9100,6
9101,7
9102,3
9103,7
9104,8
9105,1
9106,0
9107,3
9108,8
9109,5
9110,9
9111,2
9112,5
9113,5
9114,4
9115,5
9116,9
9117,2
9118,9
9119,9
9120,2
9121,2
9122,7
9123,3
9124,5
9125,7
9126,7
9127,7
9128,1
9129,9
9130,6
9131,3
9132,1
9133,9
9134,1
9135,4
9136,4
9137,1
9138,6
9139,9
9140,7
9141,1
9142,9
9143,7
9144,2
9145,1
9146,3
9147,7
9148,8
9149,6
9150,6
9151,0
9152,6
9153,9
9154,7
9155,6
9156,3
9157,1
9158,4
9159,8
9160,8
9161,9
9162,6
9163,7
9164,9
9165,8
9166,4
9167,8
9168,3
9169,7
9170,8
9171,7
9172,5
9173,4
9174,3
9175,1
9176,0
9177,8
9178,1
9179,7
9180,9
9181,2
9182,7
9183,8
9184,8
9185,1
9186,0
9187,1
9188,6
9189,7
9190,6
9191,4
9192,4
9193,5
9194,9
9195,1
9196,3
9197,1
9198,9
9199,3
9200,7
9201,8
9202,0
9203,3
9204,1
9205,8
9206,7
9207,8
9208,7
9209,9
9210,4
9211,1
9212,4
9213,1
9214,8
9215,9
9216,6
9217,2
9218,8
9219,2
9220,6
9221,8
9222,6
9223,8
9224,5
9225,5
9226,2
9227,9
9228,3
9229,7
9230,3
9231,5
9232,8
9233,0
9234,0
9235,6
9236,6
9237,9
9238,8
9239,8
9240,3
9241,3
9242,1
9243,2
9244,2
9245,1
9246,1
9247,1
9248,7
9249,2
9250,6
9251,4
9252,3
9253,9
9254,7
9255,7
9256,1
9257,5
9258,8
9259,0
9260,1
9261,1
9262,0
9263,1
9264,6
9265,6
9266,7
9267,7
9268,2
9269,3
9270,0
9271,9
9272,4
9273,4
9274,6
9275,8
9276,4
9277,2
9278,7
9279,0
9280,6
9281,9
9282,9
9283,9
9284,6
9285,1
9286,5
9287,4
9288,8
9289,0
9290,6
9291,7
9292,9
9293,8
9294,3
9295,7
9296,1
9297,3
9298,6
9299,7
9300,2
9301,6
9302,1
9303,6
9304,0
9305,8
9306,7
9307,8
9308,1
9309,5
9310,0
9311,2
9312,9
9313,6
9314,0
9315,9
9316,1
9317,7
9318,2
9319,5
9320,8
9321,0
9322,9
9323,8
9324,9
9325,7
9326,7
9327,0
9328,8
9329,7
9330,9
9331,5
9332,3
9333,0
9334,2
9335,1
9336,1
9337,0
9338,9
9339,7
9340,3
9341,8
9342,2
9343,6
9344,2
9345,3
9346,1
9347,1
9348,6
9349,8
9350,2
9351,4
9352,7
9353,0
9354,4
9355,1
9356,7
9357,2
9358,9
9359,7
9360,0
9361,9
9362,9
9363,0
9364,9
9365,2
9366,0
9367,1
9368,9
9369,7
9370,6
9371,9
9372,8
9373,9
9374,7
9375,7
9376,1
9377,8
9378,2
9379,0
9380,1
9381,8
9382,1
9383,8
9384,5
9385,2
9386,6
9387,5
9388,0
9389,0
9390,8
9391,6
9392,4
9393,3
9394,2
9395,2
9396,8
9397,3
9398,3
9399,7
9400,7
9401,2
9402,3
9403,6
9404,3
9405,2
9406,0
9407,1
9408,2
9409,0
9410,8
9411,1
9412,9
9413,9
9414,1
9415,8
9416,2
9417,7
9418,7
9419,2
9420,3
9421,8
9422,5
9423,9
9424,7
9425,2
9426,0
9427,0
9428,9
9429,7
9430,8
9431,1
9432,1
9433,7
9434,7
9435,6
9436,9
9437,2
9438,8
9439,9
9440,3
9441,3
9442,7
9443,2
9444,1
9445,9
9446,5
9447,7
9448,1
9449,3
9450,4
9451,8
9452,1
9453,8
9454,1
9455,9
9456,3
9457,4
9458,6
9459,7
9460,5
9461,4
9462,6
9463,3
9464,9
9465,3
9466,8
9467,5
9468,3
9469,6
9470,1
9471,7
9472,9
9473,3
9474,4
9475,0
9476,4
9477,0
9478,8
9479,4
9480,0
9481,9
9482,8
9483,5
9484,8
9485,1
9486,3
9487,0
9488,8
9489,0
9490,4
9491,1
9492,9
9493,6
9494,3
9495,6
9496,4
9497,0
9498,7
9499,3
9500,8
9501,3
9502,4
9503,5
9504,8
9505,9
9506,7
9507,8
9508,8
9509,6
9510,8
9511,5
9512,7
9513,7
9514,9
9515,4
9516,4
9517,8
9518,1
9519,1
9520,7
9521,1
9522,1
9523,4
9524,6
9525,3
9526,7
9527,5
9528,2
9529,8
9530,7
9531,1
9532,7
9533,8
9534,1
9535,2
9536,6
9537,0
9538,8
9539,8
9540,3
9541,0
9542,1
9543,8
9544,0
9545,9
9546,1
9547,4
9548,6
9549,6
9550,4
9551,4
9552,8
9553,2
9554,0
9555,2
9556,5
9557,8
9558,6
9559,3
9560,1
9561,0
9562,7
9563,6
9564,3
9565,7
9566,8
9567,0
9568,3
9569,3
9570,9
9571,0
9572,9
9573,0
9574,7
9575,9
9576,9
9577,8
9578,8
9579,4
9580,0
9581,9
9582,8
9583,5
9584,1
9585,7
9586,1
9587,8
9588,9
9589,8
9590,1
9591,6
9592,3
9593,4
9594,9
9595,9
9596,1
9597,3
9598,6
9599,9
9600,9
9601,6
9602,6
9603,9
9604,7
9605,2
9606,6
9607,2
9608,2
9609,9
9610,0
9611,8
9612,1
9613,3
9614,8
9615,7
9616,9
9617,9
9618,1
9619,2
9620,8
9621,7
9622,4
9623,8
9624,5
9625,6
9626,2
9627,6
9628,0
9629,5
9630,8
9631,2
9632,9
9633,6
9634,9
9635,5
9636,2
9637,2
9638,2
9639,3
9640,1
9641,6
9642,0
9643,9
9644,2
9645,6
9646,2
9647,3
9648,2
9649,9
9650,8
9651,6
9652,9
9653,3
9654,9
9655,0
9656,4
9657,6
9658,4
9659,8
9660,1
9661,5
9662,7
9663,9
9664,2
9665,7
9666,2
9667,3
9668,5
9669,4
9670,9
9671,6
9672,9
9673,9
9674,3
9675,1
9676,9
9677,5
9678,6
9679,9
9680,6
9681,6
9682,1
9683,1
9684,6
9685,2
9686,0
9687,1
9688,2
9689,8
9690,0
9691,5
9692,8
9693,1
9694,9
9695,1
9696,2
9697,1
9698,8
9699,2
9700,1
9701,0
9702,6
9703,1
9704,2
9705,2
9706,9
9707,3
9708,6
9709,6
9710,6
9711,2
9712,9
9713,9
9714,9
9715,8
9716,2
9717,6
9718,9
9719,6
9720,1
9721,2
9722,3
9723,8
9724,3
9725,8
9726,1
9727,3
9728,6
9729,1
9730,7
9731,3
9732,9
9733,1
9734,9
9735,1
9736,8
9737,5
9738,1
9739,5
9740,6
9741,0
9742,3
9743,8
9744,9
9745,0
9746,7
9747,2
9748,0
9749,0
9750,9
9751,1
9752,5
9753,5
9754,5
9755,6
9756,9
9757,8
9758,2
9759,0
9760,7
9761,0
9762,9
9763,1
9764,8
9765,9
9766,1
9767,5
9768,1
9769,2
9770,4
9771,1
9772,4
9773,6
9774,8
9775,5
9776,0
9777,2
9778,7
9779,0
9780,8
9781,8
9782,5
9783,0
9784,4
9785,3
9786,2
9787,2
9788,2
9789,7
9790,3
9791,7
9792,0
9793,6
9794,9
9795,1
9796,4
9797,9
9798,8
9799,4
9800,8
9801,5
9802,8
9803,0
9804,5
9805,1
9806,9
9807,1
9808,4
9809,9
9810,8
9811,1
9812,0
9813,6
9814,3
9815,6
9816,8
9817,2
9818,6
9819,3
9820,6
9821,6
9822,9
9823,6
9824,8
9825,4
9826,7
9827,8
9828,1
9829,8
9830,5
9831,3
9832,3
9833,9
9834,8
9835,7
9836,2
9837,0
9838,6
9839,7
9840,7
9841,9
9842,7
9843,1
9844,2
9845,9
9846,9
9847,6
9848,2
9849,1
9850,3
9851,8
9852,0
9853,6
9854,9
9855,5
9856,3
9857,8
9858,3
9859,9
9860,2
9861,9
9862,4
9863,0
9864,1
9865,0
9866,9
9867,0
9868,8
9869,9
9870,9
9871,4
9872,1
9873,4
9874,5
9875,6
9876,7
9877,7
9878,1
9879,5
9880,8
9881,1
9882,6
9883,4
9884,7
9885,6
9886,0
9887,1
9888,2
9889,0
9890,8
9891,7
9892,0
9893,0
9894,1
9895,6
9896,3
9897,8
9898,9
9899,0
9900,5
9901,4
9902,5
9903,1
9904,9
9905,9
9906,0
9907,7
9908,5
9909,9
9910,9
9911,6
9912,6
9913,5
9914,9
9915,0
9916,7
9917,6
9918,1
9919,1
9920,9
9921,8
9922,8
9923,9
9924,4
9925,8
9926,9
9927,5
9928,8
9929,1
9930,0
9931,2
9932,7
9933,7
9934,7
9935,1
9936,6
9937,4
9938,5
9939,7
9940,3
9941,7
9942,6
9943,9
9944,0
9945,1
9946,7
9947,1
9948,1
9949,2
9950,1
9951,9
9952,8
9953,1
9954,6
9955,1
9956,3
9957,9
9958,0
9959,3
9960,2
9961,1
9962,3
9963,4
9964,2
9965,5
9966,1
9967,7
9968,2
9969,0
9970,9
9971,8
9972,7
9973,5
9974,7
9975,3
9976,5
9977,8
9978,1
9979,6
9980,6
9981,0
9982,6
9983,9
9984,8
9985,0
9986,8
9987,2
9988,8
9989,4
9990,0
9991,8
9992,3
9993,8
9994,6
9995,9
9996,9
9997,7
9998,0
9999,6
10000,7
